site1,site2,site3
http://www.buzzfeed.com/alexnaidus/life-lessons-you-learned-from-the-cosby-show#-4207319250246844596,http://www.buzzfeed.com/tomphillips/googles-playable-doctor-who-doodle-is-adorable#-4218447419492392510,http://www.buzzfeed.com/azafar/awkwafinas-new-video-will-make-you-feel-uncomfortable-in-the#-4344993522229471501
http://www.buzzfeed.com/lilyhiottmillis/customer-refuses-to-tip-waiter-and-former-marine-leaves-homo#-4408848965559620594,http://www.buzzfeed.com/jordanzakarin/morgan-freeman-and-idris-elba-remember-nelson-mandela#-4370632037481100325,http://www.buzzfeed.com/mariahsummers/the-16-most-important-bitcoinaires#-4379219130749516890
http://www.buzzfeed.com/sedem/doctor-who-celebrates-50-years-cjrb#-4425620131966167290,http://www.buzzfeed.com/briangalindo/18-wonderful-and-retro-tokyo-subway-posters#-441258108296465222,http://www.buzzfeed.com/aaronh18/all-58-people-who-appear-in-adam-sanders-chanukah-a2wq#-443896841720221375
http://www.buzzfeed.com/whitneyjefferson/kanye-west-explains-why-he-doesnt-like-to-appear-on-keeping#-4498267500537801313,http://www.buzzfeed.com/bennyjohnson/7-massive-plot-spoilers-from-the-new-house-of-cards-promo#-4523568327434261441,http://www.buzzfeed.com/katienotopoulos/how-to-find-out-if-your-facebook-friends-hate-you#-4484503665065233
http://www.buzzfeed.com/dray/international-cheetah-day-is-the-one-holiday-we-sh-4666#-4621409338904078968,http://www.buzzfeed.com/ryanhatesthis/the-first-end-of-the-year-mashup-of-2013-is-here-and-its-pre#-4620436718962825133,http://www.buzzfeed.com/mariahsummers/activating-a-renaissance-the-faces-of-detroits-small-busines#-4628484220129773244
http://www.buzzfeed.com/ariellecalderon/the-most-memorable-chrismukkah-moments-from-the-oc#-4768196118820299678,http://www.buzzfeed.com/hunterschwarz/nelson-mandela-was-on-a-us-terror-watch-list-until-2008#-4650554057131966631,http://www.buzzfeed.com/adamellis/ranking-cosby-sweaters#-4640024271723197825
http://www.buzzfeed.com/fjelstud/describe-your-sex-life-with-a-movie-title#-4882844390767843594,http://www.buzzfeed.com/samimain/cats-who-are-too-proud-to-admit-they-hate-snow#-4879994701095618054,http://www.buzzfeed.com/jwherrman/why-everyone-in-tech-needs-to-be-watching-the-good-wife#-4882828384445617947
http://www.buzzfeed.com/dray/10-reasons-to-visit-the-zoo-that-have-little-to-do-4666#-4911608058079023802,http://www.buzzfeed.com/louispeitzman/why-madchen-amick-refuses-to-settle#-4922321034134362311,http://www.buzzfeed.com/juliapugachevsky/recipes-for-friendsgiving-in-your-college-dorm-room#-4940984853757403480
http://www.buzzfeed.com/elysiam/the-12-most-hilariously-awkward-moments-from-kyle-mooneys-pr#-5077994301231398343,http://www.buzzfeed.com/joannaborns/types-of-travelers-you-always-see-at-the-airport#-5075505629940256846,http://www.buzzfeed.com/mjs538/for-everyone-who-wants-royals-to-die#-5058180218162226678
http://www.buzzfeed.com/erikmalinowski/the-43-most-eye-boggling-football-catches-and-jukes-of-2013#-5135914024147342443,http://www.buzzfeed.com/gregs11/5-star-wars-soaps-4x67#-5084767635068346532,http://www.buzzfeed.com/lilis2/why-christmas-birthdays-are-the-worst#-5081910997623564483
http://www.buzzfeed.com/erinchack/the-king-of-snapchat-strikes-again#-5145273879370103626,http://www.buzzfeed.com/ariannarebolini/movies-to-be-thankful-for-on-thanksgiving#-5166105845010821809,http://www.buzzfeed.com/gabrielakruschewsky/charming-drake-moments-of-the-year#-519211044666407270
http://www.buzzfeed.com/saeedjones/19-things-not-to-say-to-someone-when-they-come-out-to-you#-5218411696029892069,http://www.buzzfeed.com/danmartin/the-30-pictures-from-sherlock-youve-been-waiting-nearly-two#-5224387593266970767,http://www.buzzfeed.com/skarlan/actress-maria-bello-comes-out-in-a-touching-personal-essay#-529921654962545390
http://www.buzzfeed.com/erikmalinowski/red-sox-star-jacoby-ellsbury-bolts-boston-for-rival-yankees#-5413562720917040398,http://www.buzzfeed.com/adambvary/hunger-games-catching-fire-jena-malone-jeffrey-wright#-5379273144495278335,http://www.buzzfeed.com/kevintang/17-least-majestic-wolves#-5420487043414774196
http://www.buzzfeed.com/ryanhatesthis/a-middle-schooler-sent-the-rapper-aap-rocky-a-really-adorabl#-5525965182878894055,http://www.buzzfeed.com/mjkiebus/ridiculous-soccer-dives-guaranteed-to-make-you-angry#-5473837568965899385,http://www.buzzfeed.com/mattbellassai/the-absolute-greatest-dog-gifs-of-2013#-5537218739302186896
http://www.buzzfeed.com/rachelysanders/legitimately-awesome-cookie-cutters#-5666379320756498667,http://www.buzzfeed.com/caitleg/the-17-best-free-ideas-offered-by-evan-mcmorris-b7s7#-5661872051671076027,http://www.buzzfeed.com/spenceralthouse/29-signs-youre-stuck-in-the-90s#-5670342527339397538
http://www.buzzfeed.com/tanyachen/experiences-you-only-have-at-asian-supermarkets#-5815226720893859124,http://www.buzzfeed.com/katienotopoulos/the-rich-guys-with-lions-of-instagram#-5889371078510273063,http://www.buzzfeed.com/leonoraepstein/amusing-vintage-photos-of-past-t-giving-day-parades#-5839132965545205213
http://www.buzzfeed.com/tonymerevick/johnny-weir-calls-lgbt-protesters-picketing-speaking-event-i#-5993120039172903739,http://www.buzzfeed.com/caraf5/31-diy-costume-ideas-to-rock-for-santacon-eygo#-6032880712961940276,http://www.buzzfeed.com/lesterfeder/could-a-win-for-lgbt-adoption-rights-kill-marriage-equality#-5893510881185119169
http://www.buzzfeed.com/hunterschwarz/top-hollywood-executives-turn-out-for-jerry-brown-fundraiser#-6149679876096474755,http://www.buzzfeed.com/alisonvingiano/breathtaking-images-of-the-grand-canyon#-6143705527103977265,http://www.buzzfeed.com/kmallikarjuna/pieces-of-not-so-great-life-advice-from-your-favorite-cartoo#-6114871067960451130
http://www.buzzfeed.com/mackenziekruvant/pharrells-new-24-hour-music-video#-6171817386784729013,http://www.buzzfeed.com/leonoraepstein/fascinating-close-ups-of-diaries-and-journals-in-movies#-6169671126654033787,http://www.buzzfeed.com/ellievhall/19-things-we-learned-from-benedict-cumberbatchs-twitter-qa#-6161528833790243876
http://www.buzzfeed.com/regajha/questions-people-from-india-are-sick-of-answering#-6221964050412832989,http://www.buzzfeed.com/adamellis/emojis-that-should-exist-but-dont#-619138510158742697,http://www.buzzfeed.com/andrewkaczynski/front-pages-from-1963#-6204340296480913407
http://www.buzzfeed.com/jacobfischler/republican-party-tweet-about-rosa-parks-goes-horribly-wrong#-6229307712221248678,http://www.buzzfeed.com/christinebyrne/leftovers-are-the-best-part-of-thanksgiving#-6263974820174527226,http://www.buzzfeed.com/louispeitzman/its-time-for-comedies-to-drop-the-mockumentary-schtick#-6232283397668578627
http://www.buzzfeed.com/allyson/this-space-jam-christmas-playlist-will-make-your-cepf#-6418428240297164821,http://www.buzzfeed.com/cuties/animals-we-just-want-to-squeeze#-6379297520982868297,http://www.buzzfeed.com/sapna/33-million-americans-are-planning-to-shop-on-thanksgiving-da#-6363270109031484095
http://www.buzzfeed.com/ryanhatesthis/facebook-data-reveals-how-weirdly-racist-we-are-when-it-come#-6621534501586034979,http://www.buzzfeed.com/mbvd/football-fan-allegedly-jumps-from-deck-of-oakland-stadium#-6614398274039777377,http://www.buzzfeed.com/jaimieetkin/american-music-awards-2013-winners#-6605049488617290384
http://www.buzzfeed.com/andrewkaczynski/a-brief-history-of-presidents-pardoning-turkeys#-6653396236707849040,http://www.buzzfeed.com/bensmith/the-mystery-of-denis-mcdonough#-6648169646400719232,http://www.buzzfeed.com/erinchack/feet-that-look-like-robert-pattinsons-face#-6681400983050165998
http://www.buzzfeed.com/skarlan/this-is-the-only-thanksgiving-twerking-song-you-want-or-need#-6750325998220412723,http://www.buzzfeed.com/daves4/the-world-isnt-such-a-bad-place#-6751375301348903953,http://www.buzzfeed.com/skarlan/mtvs-girl-code-wants-everyone-to-get-hiv-tested#-6755734118829590828
http://www.buzzfeed.com/rachelysanders/wonderfully-warm-and-cozy-mulled-drinks#-6792453508189620432,http://www.buzzfeed.com/melismashable/crazy-things-youll-see-at-a-professional-bu#-6774317589047370156,http://www.buzzfeed.com/bennyjohnson/howard-coble-the-congressman-dc-deserves-but-not-the-one-it#-6762969238962256237
http://www.buzzfeed.com/sapna/everything-thats-wrong-with-jc-penney-is-in-the-risk-factors#-6906331772620632319,http://www.buzzfeed.com/saeedjones/could-pier-kids-the-life-be-the-next-paris-is-burning#-6920845329922517390,http://www.buzzfeed.com/gabrielakruschewsky/shoes-that-will-never-go-out-of-style#-6885137424884797078
http://www.buzzfeed.com/christinebyrne/party-appetizers-that-should-be-banned-for-life#-7055738801516809814,http://www.buzzfeed.com/alannaokun/insanely-clever-gifts-for-book-lovers#-7054010159859256666,http://www.buzzfeed.com/spenceralthouse/21-universal-problems-of-spending-the-holidays-with-your-fam#-7044620091948063585
http://www.buzzfeed.com/mccarricksean/great-geek-gifts-for-the-holidays-fjmu#-7226613302548370920,http://www.buzzfeed.com/emceen/the-new-york-rangers-are-easily-the-most-attractiv-gutw#-7203855124301821913,http://www.buzzfeed.com/mjkiebus/luis-suarez-defiles-issac-newtons-corpse-with-this-gravity-d#-7254189959696492151
http://www.buzzfeed.com/marisol/fequency-theory-frequency-is-john-reeses-life-b0w2#-7390833203996583559,http://www.buzzfeed.com/hunterschwarz/britney-spears-is-selling-merchandise-with-bch-written-all-o#-7343929391758635794,http://www.buzzfeed.com/regajha/dangerous-symptoms-of-being-addicted-to-puns#-7350337349811230372
http://www.buzzfeed.com/rubycramer/will-howard-dean-pinch-hit-for-elizabeth-warren-in-2016#-7419716583399900058,http://www.buzzfeed.com/dray/20-quotations-of-euphegenia-doubtfire-to-celebrate-4666#-7439541384582635225,http://www.buzzfeed.com/perpetua/early-nirvana-photos-1989#-7478395999083174386
http://www.buzzfeed.com/emilyhennen/53-celebrities-who-have-southern-roots#-7487808580375609082,http://www.buzzfeed.com/andrewkaczynski/oops-we-can-see-you-edit-wikipedia-guys#-7498197816765903149,http://www.buzzfeed.com/meganm15/meet-the-ultimate-underdogs-stray-dogs-and-at-risk-youth-fig#-755148991100966625
http://www.buzzfeed.com/ellievhall/23-people-who-were-too-sleepy-for-black-friday#-7623368088150698900,http://www.buzzfeed.com/adambvary/new-wolf-of-wall-street-poster#-7652848449907801856,http://www.buzzfeed.com/kmallikarjuna/movies-summed-in-one-photo-set#-7639327214768734163
http://www.buzzfeed.com/summeranne/gifs-that-will-make-you-laugh-every-time#-7704674876765364672,http://www.buzzfeed.com/chelseamarshall/25-reasons-to-be-thankful-for-your-pet#-7705129984864398075,http://www.buzzfeed.com/ryanhatesthis/if-miley-cyrus-wins-times-person-of-the-year#-7757279517752571508
http://www.buzzfeed.com/lyapalater/8-celebrity-tweets-you-missed-today-576078990#-780594606790585475,http://www.buzzfeed.com/dray/1990s-christmas-movies-home-alone-4666#-7819184815863237228,http://www.buzzfeed.com/summeranne/alleged-photo-of-an-adorable-8-year-old-kanye-west#-7796846881652983997
http://www.buzzfeed.com/josephbernstein/was-this-135-hour-gaming-marathon-shut-down-to-protect-the-p#-7983246172030620773,http://www.buzzfeed.com/nycsouthpaw/captions-of-yesteryear-4xje#-7985349747202267568,http://www.buzzfeed.com/daves4/the-dumbest-things-that-happened-this-year#-7973456111074010640
http://www.buzzfeed.com/scott/blockage-2#-8019551794322563741,http://www.buzzfeed.com/kmallikarjuna/harry-potter-characters-singing-pink-is-actually-hilarious-a#-7993068264684249350,http://www.buzzfeed.com/mjs538/the-33-most-moments-in-ryan-goslings-33-years-on-planet-eart#-8028689436725641946
http://www.buzzfeed.com/mbvd/coffee-bean-features-cash-collecting-jars-for-your-favorite#-811798195202815094,http://www.buzzfeed.com/mattbellassai/the-horrible-truth-of-eating-nothing-but-pumpkin-stuff-for-7#-8144470460668181685,http://www.buzzfeed.com/mrloganrhoades/what-every-chicago-bulls-fan-would-like-to-say-to-derrick-ro#-8102649960623201323
http://www.buzzfeed.com/johnshwilliams/the-steps-of-picking-a-movie-on-netflix-fp2l#-8179948466358409428,http://www.buzzfeed.com/adriancarrasquillo/prominent-dreamer-to-leave-job-in-congress-to-fight-her-moth#-8165930289505488069,http://www.buzzfeed.com/skarlan/katniss-everdeen-actually-belongs-with-johanna-mason#-8209274918764412686
http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509
http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250
http://www.buzzfeed.com/azafar/justin-bieber-r-kelly-pyd#-867708825521510410,http://www.buzzfeed.com/mrloganrhoades/video-emerges-of-florida-offensive-players-aggressively-bloc#-8663548404320756244,http://www.buzzfeed.com/adamellis/heres-what-happens-when-you-ask-people-to-draw-maps-of-the-u#-8673139764060014685
http://www.buzzfeed.com/daves4/celebrities-with-their-faces-upside-down-are-absolutely-terr#-8845418425267311991,http://www.buzzfeed.com/kmallikarjuna/2013-was-the-best-year-ever-to-be-a-nerd#-8845589995608381339,http://www.buzzfeed.com/katieheaney/19-signs-you-cant-cook-to-save-your-life#-8855459695771896529
http://www.buzzfeed.com/daves4/things-that-will-make-you-say-nope#-9088866585259600307,http://www.buzzfeed.com/rachelzarrell/how-heidi-montag-and-spencer-pratt-blew-10-million-in-three#-9076819537334850206,http://www.buzzfeed.com/perpetua/what-are-the-names-of-these-bands#-9097011565890704034
http://www.buzzfeed.com/alisonvingiano/costco-accidentally-labled-the-bible-as-fiction#-951911282233646165,http://www.buzzfeed.com/ariellecalderon/this-chinchilla-is-the-cutest-holiday-enthusiast-youve-ever#-9216161678656969552,http://www.buzzfeed.com/hillaryreinsberg/juicy-campus-founder-poster-boy-for-internet-kindness#-92713611375983180
http://www.buzzfeed.com/podroz/all-da-badges-zpyb-2rft#1013912346602230730,http://www.buzzfeed.com/JessicaNancy/7-occasions-youre-better-off-without-a-bra-h2m8#-961542642830037309,http://www.buzzfeed.com/chelseamarshall/why-im-happy-i-never-sent-my-britney-spears-fan-letter#1023237469463875463
http://www.buzzfeed.com/alanwhite/29-important-facts-regarding-the-first-uk-twerking-champions#1101745226940523057,http://www.buzzfeed.com/saeedjones/tom-daley-has-found-a-new-way-out#1047916526568329412,http://www.buzzfeed.com/erikmalinowski/the-best-gifs-of-nfl-week-12-baby-its-cold-outside#1084199022369623308
http://www.buzzfeed.com/janeclaireh/14-signs-its-winter-and-youre-texan-cqtr#1154917055774446303,http://www.buzzfeed.com/regajha/someone-wrote-very-very-racist-comments-on-a-gap-ad-and-gap#1152800212364160206,http://www.buzzfeed.com/adriancarrasquillo/katie-couric-joining-yahoo-as-global-news-anchor-after-perso#1124038592858506107
http://www.buzzfeed.com/charliewarzel/why-is-facebook-suddenly-blowing-up-old-posts#1164129306528645711,http://www.buzzfeed.com/bennyjohnson/this-congressman-is-really-obsessed-with-tweeting-pictures-o#1155088967516337105,http://www.buzzfeed.com/kimberleydadds/what-deceased-music-legends-would-look-like-if-theyd-made-it#1154971384386059399
http://www.buzzfeed.com/bensmith/obamas-very-personal-deal-with-iran#1165295995295922755,http://www.buzzfeed.com/emilyhennen/70-celebrity-babies-born-in-2013#1217939275004888862,http://www.buzzfeed.com/charliewarzel/proof-that-technology-hasnt-changed-who-we-are#1176675182328142268
http://www.buzzfeed.com/bennyjohnson/the-21-most-joe-biden-est-things-joe-biden-has-ever-joe-bide#1346023797825383141,http://www.buzzfeed.com/emofly/miraculous-foods-to-make-for-hanukkah#1373316473729471494,http://www.buzzfeed.com/jessicamisener/heres-what-gauged-ears-look-like-without-the-gauges-in#137533568704631339
http://www.buzzfeed.com/josephbernstein/every-game-heroine-of-2013-looks-exactly-the-same#1467679340152191086,http://www.buzzfeed.com/mattlynley/surprise-these-businesses-are-still-around#1427223051365332425,http://www.buzzfeed.com/tanyachen/super-hot-people-who-happen-to-be-ceos#1390694234586613334
http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-nina-jacobson-jennifer-lawrence#1619281943932547516,http://www.buzzfeed.com/jenlewis/which-love-actually-character-are-you#1525752813432570079,http://www.buzzfeed.com/adriancarrasquillo/so-a-python-didnt-actually-eat-a-drunk-guy-in-india#1615814203472341931
http://www.buzzfeed.com/lyapalater/dylan-sprouse-responds-to-joe-jonas-personal-essay#1993976522108218262,http://www.buzzfeed.com/mjs538/a-tribute-to-the-guy-in-the-blue-shorts-on-the-purdue-gymnas#2001911939475546374,http://www.buzzfeed.com/danmartin/this-is-what-mad-men-looks-like-without-the-cigarettes#1996853000591910077
http://www.buzzfeed.com/jaimieetkin/crazy-eyes-taystee-made-the-cutest-christmas-music-video#2131887433667712457,http://www.buzzfeed.com/joannaborns/the-christmas-shoes-best-christmas-song#2160889834812992894,http://www.buzzfeed.com/jwherrman/who-will-own-the-next-great-instant-messaging-service#2111698371791885567
http://www.buzzfeed.com/mjkiebus/hockeys-most-adorable-tradition-involves-over-25000-teddy-be#2299524033773186017,http://www.buzzfeed.com/summeranne/peek-inside-jj-abrams-absurdly-beautiful-new-project#230214594044550635,http://www.buzzfeed.com/samimain/cats-who-must-be-training-for-something-sneaky#2318352436919255767
http://www.buzzfeed.com/juliapugachevsky/signs-youre-just-not-that-into-relationships-as-told-by-t#2338583704893402677,http://www.buzzfeed.com/mbvd/indonesia-raises-alert-for-volcano-to-highest-level#2345807388638101610,http://www.buzzfeed.com/arianelange/hollywood-dermatologist-arnold-klein-estate-sale#2334986690670475574
http://www.buzzfeed.com/mrloganrhoades/the-42-most-important-dunks-of-2013-nba-edition#2409265233774552532,http://www.buzzfeed.com/miamaria/35-reasons-why-the-hunger-games-is-really-battl-gsbg#2509336019312202209,http://www.buzzfeed.com/tanyachen/simple-cooking-skills-you-still-dont-have#2471955978527816007
http://www.buzzfeed.com/chelseamarshall/cats-who-give-love-a-bad-name#2542652597020043982,http://www.buzzfeed.com/summeranne/38-pictures-that-prove-cats-have-a-heart-of-gold#2543882661064586478,http://www.buzzfeed.com/benrosen/mike-tomlin-cant-stop-tripping-people#2514848474031287183
http://www.buzzfeed.com/skarlan/underwear-flash-mob-makes-times-square-super-sexy#2657336147896312552,http://www.buzzfeed.com/heysooj/16-reasons-you-should-never-get-out-of-bed-dgs6#2657909095254952478,http://www.buzzfeed.com/katenocera/do-insurance-companies-have-any-friends-left-on-the-hill#2574258857804480789
http://www.buzzfeed.com/emofly/how-to-carve-a-turkey-perfectly#2672807684786571531,http://www.buzzfeed.com/robinedds/this-is-what-happens-when-you-ask-people-to-draw-a-map-of-th#2671794689601615691,http://www.buzzfeed.com/josephbernstein/meet-the-brazilian-man-who-paid-1800-for-a-playstation-4#2694864024605567009
http://www.buzzfeed.com/sapna/the-numbers-behind-victorias-secret-and-its-iconic-fashion-s#2697701252861895075,http://www.buzzfeed.com/tabathaleggett/hilariously-honest-detention-slips#2739984107235819875,http://www.buzzfeed.com/jaimieetkin/lil-mama-performed-waterfalls-with-tlc-live-at-the-amas#2711082583741142576
http://www.buzzfeed.com/daves4/reasons-why-this-month-is-going-to-be-the-best-mon#2837690058534717323,http://www.buzzfeed.com/mattlynley/8-ways-to-measure-twitters-worth#2830926020731938763,http://www.buzzfeed.com/chrisgeidner/obama-presents-same-sex-partners-with-awards-on-behalf-of-sa#2831715899875916564
http://www.buzzfeed.com/theuniblogger/the-realistic-oil-paintings-of-doug-bloodworth-bhd#2898925217300982765,http://www.buzzfeed.com/maycie/powerful-video-shows-what-photoshop-can-do#2902284505298250514,http://www.buzzfeed.com/jeremybender/neil-gaiman-is-the-coolest-author-around#2847086376291185107
http://www.buzzfeed.com/alisonvingiano/teen-seeking-help-after-car-accident-rang-doorbell-was-shot#3051095309676012759,http://www.buzzfeed.com/tabirakhter/15-signs-you-are-emotionally-unavailable#2978869915113666581,http://www.buzzfeed.com/erinchack/signs-you-take-french-fries-very-seriously#2979645802099350073
http://www.buzzfeed.com/mattlynley/7-ways-to-totally-blow-a-tech-company-turnaround#3066256891677639612,http://www.buzzfeed.com/jordanzakarin/amazing-spider-man-2-trailer#3090692091666368050,http://www.buzzfeed.com/regajha/aziz-ansari-is-revolutionizing-indian-fashion-one-sari-at-a#3132622532817422469
http://www.buzzfeed.com/kateaurthur/oldboy-screenwriter-twists-spoilers-ending#3188511335197668171,http://www.buzzfeed.com/jaimieetkin/gordon-ramsay-swedish-chef-iron-chef-muppets-most-wanted#3225827585107680790,http://www.buzzfeed.com/ariannarebolini/reasons-you-definitely-cant-go-to-the-gym-today#321151655403348617
http://www.buzzfeed.com/danmartin/equal-marriage-passes-crucial-vote-in-scotland#3337402046999230122,http://www.buzzfeed.com/schlages4dayz/sweet-dee-is-the-best-female-role-model-on-televis-d79y#3322551577356002376,http://www.buzzfeed.com/alannaokun/the-year-2013-as-told-by-nail-art#3339332743574994923
http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200,http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845
http://www.buzzfeed.com/javim2/20-contributions-90s-blondes-made-to-society-bw9q#340728217584857976,http://www.buzzfeed.com/briangalindo/photos-of-the-oc-premiere-party-that-will-take-you-back-t#3451179189035995558,http://www.buzzfeed.com/mattbellassai/colton-haynes-sings-is-officially-the-most-perfect-human-eve#3380289864943586345
